vehicle_id,date,avg_speed,harsh_braking,acceleration
5,2021-02-28,54.007277772573026,2,0.8349695494811857
5,2021-03-31,66.11604044653484,1,0.4591591303759114
5,2021-04-30,40.07153813387538,4,0.5815304742771106
5,2021-05-31,36.7285440933684,4,0.46097205225564886
5,2021-06-30,30.819681875118977,2,0.3688825215558892
5,2021-07-31,46.95824717853048,0,0.10325880943608257
5,2021-08-31,32.083516277086034,1,0.6231473673359569
5,2021-09-30,63.622134270050566,0,0.1322115228202997
5,2021-10-31,58.55658336334537,2,0.9103463463086553
5,2021-11-30,43.06964249909485,2,0.48724956034545097
5,2021-12-31,44.217467228981256,2,0.747740385641692
5,2022-01-31,40.0933601765291,2,0.08234216309672171
5,2022-02-28,54.26103468202135,1,0.8359095822059548
5,2022-03-31,62.58215148079987,4,0.3218466352013203
5,2022-04-30,39.85911638306945,3,0.7967086675425724
5,2022-05-31,54.00561932853707,2,0.6121662207231456
5,2022-06-30,36.66182354375205,1,0.5901164223444708
5,2022-07-31,41.92166793387658,2,0.7897282618079623
5,2022-08-31,38.608825810655155,0,0.5318235108108051
5,2022-09-30,32.48503082880383,0,0.43173282384284917
5,2022-10-31,48.11992403319855,4,0.7130314563751039
5,2022-11-30,40.94011463318828,0,0.5560573351914615
5,2022-12-31,43.07910492970957,0,0.780259330920478
6,2021-01-31,43.20447191420965,4,0.6202788171008429
6,2021-02-28,51.768000084545115,3,0.22390620191348054
6,2021-03-31,67.65032784169611,2,0.8735596022726128
6,2021-04-30,47.290851511526746,1,0.8647558956038492
6,2021-05-31,47.81834753483736,2,0.8921120156910813
6,2021-06-30,31.231324089505605,4,0.5739504229932586
6,2021-07-31,64.13922666105958,1,0.054134408402320755
6,2021-08-31,53.87427443137964,3,0.3357865835028362
6,2021-09-30,30.12697192738013,1,0.5626541196713092
6,2021-10-31,49.16162902698454,3,0.6124895070970834
6,2021-11-30,59.51812481011754,3,0.3111206807596474
6,2021-12-31,42.82797140165292,4,0.8654294050826861
6,2022-01-31,41.86006284095756,4,0.3819834696903034
6,2022-02-28,51.74375873860678,2,0.5757193053312043
6,2022-03-31,53.33544929310992,3,0.5098899482056102
6,2022-04-30,34.19290563763062,1,0.02002353451970651
6,2022-05-31,52.799312761812644,1,0.11786010867977015
6,2022-06-30,68.33004688930014,1,0.9409461932706544
6,2022-07-31,50.84595622020362,0,0.7051131466389949
6,2022-08-31,64.01194946287167,4,0.9285220750424297
6,2022-09-30,53.611962870223984,1,0.3434206161306739
6,2022-10-31,48.39404323601728,1,0.3542657213276258
6,2022-11-30,66.23807676778577,2,0.9764827762008709
6,2022-12-31,66.07353265766685,3,0.18372834034143737
7,2021-01-31,45.1538985940222,0,0.009860728337139468
7,2021-02-28,57.114744642309816,4,0.3217370298582778
7,2021-03-31,33.000883555716726,2,0.8026758125262868
7,2021-04-30,35.58107122238677,3,0.62584666605061
7,2021-05-31,46.36575151670489,0,0.49555569037592995
7,2021-06-30,30.714941233452635,3,0.1838732407209912
7,2021-07-31,57.20571371646707,1,0.4739197609111919
7,2021-08-31,37.74801171142808,1,0.9488458384670612
7,2021-09-30,43.42163768746142,1,0.40375661047834654
7,2021-10-31,38.309970920487615,4,0.9628623341857422
7,2021-11-30,30.96681408534014,4,0.8908569645276385
7,2021-12-31,40.256223720331356,0,0.3482746153631915
7,2022-01-31,45.5819665792609,3,0.3972073043068972
7,2022-02-28,38.48721530267493,3,0.13452549228918453
7,2022-03-31,36.91158607529853,3,0.006495015999256504
7,2022-04-30,34.391318146816175,3,0.9622915416725868
7,2022-05-31,56.14411810140906,3,0.5246884120934774
7,2022-06-30,52.203304057506045,4,0.30436778342955095
7,2022-07-31,57.29972134948595,3,0.9594395957411649
7,2022-08-31,47.757798413068755,2,0.7172635253579271
7,2022-09-30,60.584749360544734,2,0.5718696893717321
7,2022-10-31,65.77211573274593,0,0.9451175073425461
7,2022-11-30,38.57832917296646,1,0.687502092804416
7,2022-12-31,48.81153906812703,0,0.9925898759338447
8,2021-01-31,57.17573952449704,1,0.3622954325895683
8,2021-02-28,42.74417485130618,0,0.5691415704542683
8,2021-03-31,45.29458391666844,3,0.180818479002395
8,2021-04-30,51.63769440019708,1,0.7306369212628775
8,2021-05-31,63.301133951695284,1,0.04796755857947588
8,2021-06-30,65.28192744030794,1,0.7121180563341353
8,2021-07-31,46.90747742032641,1,0.24529009364364296
8,2021-08-31,58.18344128533401,0,0.21502256935618458
8,2021-09-30,38.183744571671035,3,0.22274832437918857
8,2021-10-31,59.942588738145076,3,0.8750345312452585
8,2021-11-30,54.56650810464795,0,0.014868974345519703
8,2021-12-31,44.11509402017336,0,0.4394482232929203
8,2022-01-31,41.913893934400875,0,0.8467219903967333
8,2022-02-28,42.34265990355668,3,0.7254121231929704
8,2022-03-31,32.73393485792779,1,0.22463877642910912
8,2022-04-30,62.44424160800638,4,0.8094732096154345
8,2022-05-31,68.71439696325663,3,0.7445568571045793
8,2022-06-30,35.33408027014454,3,0.18436823801969382
8,2022-07-31,47.723037317337955,0,0.26367545859548913
8,2022-08-31,32.60021957643225,4,0.8327750312273491
8,2022-09-30,43.052810292863704,2,0.6621858857118336
8,2022-10-31,34.647231000475635,2,0.7497528786970381
8,2022-11-30,35.45008056225527,0,0.9725144821597427
8,2022-12-31,31.502242789607582,0,0.195422586638349
9,2021-01-31,30.44618349247322,1,0.6787759835204289
9,2021-02-28,39.243556885382745,4,0.9968488878594198
9,2021-03-31,40.71379682235656,1,0.16554079482308726
9,2021-04-30,59.25415887109512,0,0.17704144105990638
9,2021-05-31,55.36003069663953,0,0.025015151890854126
9,2021-06-30,54.155119584963515,2,0.7985409152820871
9,2021-07-31,64.26272785959596,4,0.7761518641056229
9,2021-08-31,49.45636395964346,2,0.49207818653564606
9,2021-09-30,45.757770587623384,2,0.777161196205595
9,2021-10-31,39.15948741201247,4,0.6564715175301649
9,2021-11-30,30.73828902159777,3,0.8677473900817306
9,2021-12-31,48.043042872994384,0,0.26149290372761935
9,2022-01-31,58.905888082442736,1,0.5577647590980618
9,2022-02-28,56.05344423200822,0,0.75247309093576
9,2022-03-31,31.22421985347617,4,0.750523980696749
9,2022-04-30,43.5635045305072,0,0.18603406137127865
9,2022-05-31,67.38147926564812,0,0.7050345222633327
9,2022-06-30,39.07482065325976,2,0.260517445435969
9,2022-07-31,55.831614311802916,4,0.3535488542043371
9,2022-08-31,49.2980588152447,2,0.9996356254254438
9,2022-09-30,49.829351812098416,4,0.43369693310695956
9,2022-10-31,38.09092726968122,4,0.7489176404785196
9,2022-11-30,61.76650835350438,1,0.4938359406519234
9,2022-12-31,42.48477861356818,4,0.9169787490185026
10,2021-01-31,58.270611274465246,0,0.669331178702739
10,2021-02-28,55.30373073219988,0,0.008814833294472635
10,2021-03-31,58.6451056190695,4,0.7866525160763468
10,2021-04-30,43.55744879748105,4,0.7072679186664391
10,2021-05-31,56.86664228837882,1,0.3408765395839365
10,2021-06-30,46.33949555529093,3,0.7636470325232199
10,2021-07-31,33.87805570506859,1,0.41080926237434146
10,2021-08-31,51.027442236780246,2,0.9423435076713574
10,2021-09-30,69.45267369088052,1,0.06391132094914109
10,2021-10-31,36.63977842700501,2,0.5959268121167338
10,2021-11-30,55.774628019702696,1,0.35638243047877394
10,2021-12-31,40.24603540694996,4,0.705619804180144
10,2022-01-31,53.093669007854814,2,0.15590124353994683
10,2022-02-28,58.889943123370394,3,0.666470196053705
10,2022-03-31,35.388817803626544,2,0.9546375133600558
10,2022-04-30,35.14309043187514,1,0.5062310360908802
10,2022-05-31,31.0252899953769,2,0.1842494744944334
10,2022-06-30,34.25790355332432,2,0.22894233613944526
10,2022-07-31,34.86491562720377,2,0.9616667721824964
10,2022-08-31,51.958069654313086,0,0.5749534932296414
10,2022-09-30,65.59724223560391,4,0.7719644343498835
10,2022-10-31,31.537025825562345,0,0.799073419486196
10,2022-11-30,50.9078905855348,4,0.12881307376298812
10,2022-12-31,64.21257857451754,1,0.6750466222899199
11,2021-01-31,69.16413577009094,1,0.4932434959334473
11,2021-02-28,64.29311294134212,2,0.7935911972023235
11,2021-03-31,41.22360863897476,2,0.10463780692762559
11,2021-04-30,60.54008338881465,3,0.8140669059512669
11,2021-05-31,54.24438399411892,1,0.4603372316027352
11,2021-06-30,34.64069548492012,0,0.43244735960521374
11,2021-07-31,62.67070292518333,1,0.03868495825719154
11,2021-08-31,60.14015604429232,1,0.06584216450865465
11,2021-09-30,54.88667696694431,0,0.9902656397289281
11,2021-10-31,59.773473712868004,4,0.3041100073428369
11,2021-11-30,47.98901642368425,3,0.40510212704712056
11,2021-12-31,68.4797563946729,4,0.3745361524510411
11,2022-01-31,33.23116855497374,3,0.40515620708616484
11,2022-02-28,38.42316762019773,2,0.694541974037274
11,2022-03-31,32.21935768271643,3,0.2344488488080395
11,2022-04-30,59.26431777474096,1,0.8554859546959576
11,2022-05-31,33.67584368308425,2,0.3607884010787267
11,2022-06-30,54.48836253028863,0,0.30274757047123246
11,2022-07-31,49.784720604401286,1,0.12785381790869554
11,2022-08-31,42.49623590718527,0,0.538194371684403
11,2022-09-30,61.68676544911858,3,0.608758325129553
11,2022-10-31,46.47128109943098,3,0.6475855888018073
11,2022-11-30,67.17702980106057,4,0.23000045254839985
11,2022-12-31,30.228837261678585,3,0.2024621836388314
12,2021-01-31,65.60460545239238,1,0.6199662914628339
12,2021-02-28,51.424591274973274,1,0.4951715922466663
12,2021-03-31,54.36890651077419,1,0.5949160209188715
12,2021-04-30,42.99296438994219,3,0.4810187798004618
12,2021-05-31,46.57791740141918,1,0.8344737434626284
12,2021-06-30,46.81161040217021,2,0.8729487304090019
12,2021-07-31,64.54492003679813,2,0.20888889271484312
12,2021-08-31,61.00584310914379,4,0.1920419935590041
12,2021-09-30,66.177013692686,3,0.858309440507048
12,2021-10-31,49.229636496388906,4,0.6223153564542643
12,2021-11-30,56.467002428701214,2,0.9659944945574624
12,2021-12-31,66.47093127354798,1,0.6801585467588787
12,2022-01-31,32.32535164107314,2,0.9058764220962006
12,2022-02-28,69.26738023748196,3,0.2605559659864489
12,2022-03-31,51.87665171128885,3,0.08084680164325397
12,2022-04-30,64.99733297402595,3,0.9257406324414192
12,2022-05-31,36.50615415048484,1,0.5570659326839171
12,2022-06-30,64.11824454694995,1,0.3947875091707139
12,2022-07-31,59.766839887312756,1,0.35390582625685874
12,2022-08-31,65.65820258225489,1,0.9128388581939751
12,2022-09-30,33.70221783444113,3,0.19461925432456517
12,2022-10-31,45.628697690184964,2,0.246617422690674
12,2022-11-30,56.734428084695764,1,0.44812869946515954
12,2022-12-31,67.50103947038332,3,0.3169636536980016
13,2021-01-31,58.17137079517102,3,0.6926134434251007
13,2021-02-28,53.68760721716873,3,0.35688866228040117
13,2021-03-31,41.9954296022322,3,0.13072651656727463
13,2021-04-30,52.85455878676628,0,0.6783931464059073
13,2021-05-31,56.42129661745945,2,0.6889557901711698
13,2021-06-30,36.99784054764119,0,0.8704108285583003
13,2021-07-31,44.377801047289566,2,0.6986569800812401
13,2021-08-31,40.287085440977094,2,0.5330305614882556
13,2021-09-30,35.51595286921336,1,0.505965563020003
13,2021-10-31,38.89412076841258,2,0.9486561577065649
13,2021-11-30,55.659614762571515,2,0.6758918887082934
13,2021-12-31,69.74541793971768,2,0.5126880723288114
13,2022-01-31,57.02987041388708,1,0.3952540997689177
13,2022-02-28,48.652119599275906,4,0.9240778052942694
13,2022-03-31,56.81662058635826,1,0.03106165642303349
13,2022-04-30,65.81585070573773,3,0.9068728318190528
13,2022-05-31,49.3789123613277,4,0.03397132133295089
13,2022-06-30,63.6983091084315,0,0.09345391266887793
13,2022-07-31,58.272777800405755,3,0.2729171603243713
13,2022-08-31,30.09818345775377,4,0.41799825972553717
13,2022-09-30,33.425169229141424,4,0.9451897611270066
13,2022-10-31,54.340184518831464,3,0.924147949136699
13,2022-11-30,61.01263015521504,2,0.8871686882945911
13,2022-12-31,40.369019485806334,4,0.7123940284729217
14,2021-01-31,44.734980303389364,0,0.3111669647714358
14,2021-02-28,49.614321406607495,0,0.023085480551770177
14,2021-03-31,35.33524946550971,0,0.8658422887495817
14,2021-04-30,35.28573512679442,1,0.3463635031084943
14,2021-05-31,53.97516889044407,4,0.37227965680990804
14,2021-06-30,34.32603024094663,0,0.2719651077780826
14,2021-07-31,58.82671469840558,4,0.6511923081508607
14,2021-08-31,38.85639639172759,4,0.3347435317993622
14,2021-09-30,50.371559627197044,2,0.55203237583985
14,2021-10-31,44.29505613791849,3,0.3682627898719132
14,2021-11-30,31.8220062386141,3,0.013268540860875033
14,2021-12-31,51.91246338899211,4,0.8191645000962298
14,2022-01-31,69.84580968496768,4,0.44184808717385704
14,2022-02-28,50.254856830250475,4,0.7184414747355413
14,2022-03-31,45.68118139214365,2,0.5600039892289184
14,2022-04-30,48.01560305623724,0,0.9528038482491732
14,2022-05-31,61.78209177686822,4,0.47059181580178366
14,2022-06-30,38.456007382436,2,0.9579820536090996
14,2022-07-31,53.54102725573455,4,0.7313450951852716
14,2022-08-31,69.573331473131,3,0.04604516004489856
14,2022-09-30,44.12097077434622,2,0.10407595641824696
14,2022-10-31,61.57333929362209,2,0.02411183932639782
14,2022-11-30,65.91054310076753,2,0.2094862227195997
14,2022-12-31,31.215896592461046,4,0.42342523164683477
15,2021-01-31,36.89764317172923,3,0.4032604212224872
15,2021-02-28,67.42182158047065,4,0.43930327232799693
15,2021-03-31,59.84328626291572,3,0.3710647348035314
15,2021-04-30,55.369119952544594,4,0.8888842740838326
15,2021-05-31,55.6638931737946,0,0.39914166109395144
15,2021-06-30,47.917696687086575,0,0.7756546353260334
15,2021-07-31,41.525979561335,2,0.948975664964901
15,2021-08-31,67.6048757324213,3,0.4469862901414179
15,2021-09-30,40.239398151631136,1,0.6881744367222634
15,2021-10-31,69.43897270742077,1,0.12155076073091053
15,2021-11-30,34.65611404662984,4,0.6200316076782347
15,2021-12-31,35.894110640669545,0,0.34676007192006864
15,2022-01-31,64.49617409172356,0,0.022301704898643582
15,2022-02-28,54.38020489797724,3,0.4335451231573596
15,2022-03-31,39.58379531861566,4,0.9430488106376201
15,2022-04-30,37.18535305488563,4,0.9591309329279144
15,2022-05-31,32.87501014834498,3,0.011904468847850347
15,2022-06-30,49.94057843956228,0,0.20874588239862923
15,2022-07-31,49.43282235441596,1,0.8433323548919375
15,2022-08-31,58.72024840430591,3,0.6934669059640272
15,2022-09-30,67.61605489048742,3,0.3723148077742652
15,2022-10-31,41.20212822466226,4,0.17469935142089843
15,2022-11-30,43.01619849318349,0,0.6338154062299448
15,2022-12-31,52.762679929683586,1,0.6713035130935163
16,2021-01-31,69.60767157006687,1,0.2833976945705938
16,2021-02-28,55.603615863446805,1,0.8343778636564078
16,2021-03-31,44.06539893351395,3,0.6216295780432135
16,2021-04-30,35.12919789215096,3,0.7395102331570648
16,2021-05-31,61.34553208591346,1,0.2271490888369463
16,2021-06-30,45.58504069432041,0,0.7553389295039722
16,2021-07-31,66.06613546850821,2,0.25604448637612787
16,2021-08-31,34.795735485794935,3,0.3837739303556238
16,2021-09-30,35.661954039512935,3,0.0384333928013636
16,2021-10-31,41.002177907220016,4,0.24874326629118226
16,2021-11-30,47.28908301964169,4,0.4274228023694364
16,2021-12-31,67.27302892246479,2,0.06562799533574037
16,2022-01-31,46.05774197040015,1,0.49357279326898107
16,2022-02-28,57.86188257142816,1,0.7026271063236521
16,2022-03-31,67.71088004421107,4,0.636470708550097
16,2022-04-30,45.75538539766468,2,0.6096935693740385
16,2022-05-31,34.42345375855819,2,0.5583921163286737
16,2022-06-30,31.24378487772224,4,0.5291032676604385
16,2022-07-31,65.0481344889994,1,0.6709589010435523
16,2022-08-31,30.772736141373617,4,0.5883077693805907
16,2022-09-30,43.73413545664208,3,0.187173114926947
16,2022-10-31,60.932161604575015,2,0.962755347424326
16,2022-11-30,43.9228148344456,0,0.9709753298600602
16,2022-12-31,69.32321783812002,0,0.901741676040642
17,2021-01-31,43.140362173514525,4,0.024875882014605444
17,2021-02-28,45.073422440646624,0,0.39983245935020506
17,2021-03-31,31.361780248010586,0,0.5458594010197623
17,2021-04-30,43.52574152896785,3,0.8949106425646658
17,2021-05-31,56.96797499771443,4,0.9326819023605022
17,2021-06-30,40.57971493389914,4,0.0899672788609609
17,2021-07-31,52.53534962664662,2,0.30003048059549664
17,2021-08-31,41.26612038737855,3,0.8167452794726815
17,2021-09-30,60.4539862481157,1,0.24531049798597993
17,2021-10-31,68.6316612042787,4,0.8797205330602158
17,2021-11-30,37.9891407648962,3,0.3423072848275197
17,2021-12-31,47.61407095573009,2,0.5876690514732603
17,2022-01-31,42.717573188272915,4,0.7307068843628862
17,2022-02-28,31.693397836099685,0,0.8342778990554557
17,2022-03-31,42.35168119202384,0,0.34766567075886656
17,2022-04-30,34.656012713215034,3,0.5484835857491245
17,2022-05-31,34.64213837538276,3,0.2955991249848785
17,2022-06-30,67.80023132034725,3,0.7084782531368352
17,2022-07-31,32.71704816891305,4,0.46487093015434366
17,2022-08-31,68.06321237759478,0,0.7796086425424651
17,2022-09-30,54.084073205093986,4,0.6399306874505247
17,2022-10-31,60.88609325972462,0,0.5790725276859945
17,2022-11-30,39.27604487075659,4,0.019097655603204422
17,2022-12-31,58.27491382173754,2,0.4425890233244587
18,2021-01-31,34.58559774342827,2,0.261929244848229
18,2021-02-28,57.5540744920266,3,0.7297726373361574
18,2021-03-31,36.5868105002922,1,0.46311803395045037
18,2021-04-30,36.30445396251473,1,0.8591821994111084
18,2021-05-31,46.14091066028918,1,0.8508026016495128
18,2021-06-30,50.40077518912127,3,0.8007834133738928
18,2021-07-31,49.73954854953395,2,0.9463088992083875
18,2021-08-31,35.79594637229384,4,0.596641405393735
18,2021-09-30,58.97833508037356,1,0.004373982283009337
18,2021-10-31,40.95487278821484,2,0.653635522717729
18,2021-11-30,30.754890183624212,2,0.9220926535723316
18,2021-12-31,60.0459347129033,1,0.769186789995928
18,2022-01-31,47.154174452265536,2,0.37180299127453575
18,2022-02-28,39.7637828997041,0,0.5579007788105093
18,2022-03-31,40.15523384496128,0,0.9217274205310659
18,2022-04-30,67.31850194268318,1,0.7982211815880134
18,2022-05-31,47.322980205782606,3,0.2726770523944815
18,2022-06-30,37.630173189730556,2,0.46696740916379786
18,2022-07-31,39.11203022851425,3,0.3834628345476925
18,2022-08-31,42.5365345941468,1,0.6050714851807668
18,2022-09-30,57.54517159602173,4,0.3497724568950783
18,2022-10-31,42.53295214307167,0,0.8175324159581207
18,2022-11-30,69.59568648959498,1,0.01096365313154335
18,2022-12-31,36.79170558203789,4,0.6120793182038592
19,2021-01-31,61.51458878342176,3,0.12672167095267706
19,2021-02-28,59.32096859454632,3,0.4486132528296719
19,2021-03-31,65.32532249309831,1,0.8348026679544999
19,2021-04-30,32.13395978199443,4,0.6295103221526497
19,2021-05-31,49.54824673566408,0,0.5059833291570635
19,2021-06-30,45.94565340785536,1,0.4167086638472298
19,2021-07-31,32.91049504958509,0,0.6754556180232505
19,2021-08-31,33.51465323727771,2,0.9255443258622235
19,2021-09-30,45.02823221521082,1,0.29086393512969855
19,2021-10-31,40.65988800051381,4,0.2601159830153992
19,2021-11-30,67.67619891353317,3,0.6947889985987847
19,2021-12-31,33.18465005309751,0,0.5893763726481173
19,2022-01-31,57.36914843552102,4,0.4752929765655083
19,2022-02-28,37.71207610665837,3,0.8081682471887758
19,2022-03-31,35.2244304014453,0,0.8174982565256667
19,2022-04-30,50.31136747804484,1,0.33227907039199667
19,2022-05-31,66.02903240495934,2,0.1171072315052778
19,2022-06-30,41.97387105938709,2,0.633068609865107
19,2022-07-31,52.167747864615926,2,0.8960283653249931
19,2022-08-31,46.584802495859115,2,0.3932306979728776
19,2022-09-30,63.054527394258585,1,0.6218819638903935
19,2022-10-31,30.99883601736525,4,0.4307611583617351
19,2022-11-30,55.92463377138782,3,0.23055064907036682
19,2022-12-31,48.792342515316044,4,0.8693401079073552
20,2021-01-31,39.50795041224915,3,0.31925670524789684
20,2021-02-28,45.698075394740314,3,0.6720843906060631
20,2021-03-31,31.284790242712578,4,0.6863722327726434
20,2021-04-30,38.49482621209991,2,0.05859088771013543
20,2021-05-31,38.619279311422986,4,0.822781364866168
20,2021-06-30,51.611769706894655,1,0.18266304885701368
20,2021-07-31,54.39474939942151,3,0.31447663586651053
20,2021-08-31,63.15588447903511,3,0.3891230096150302
20,2021-09-30,52.305695733726346,2,0.542204388719315
20,2021-10-31,65.56742799363505,1,0.3434305880194931
20,2021-11-30,46.036108903165044,4,0.9432342833469689
20,2021-12-31,58.91660211691742,4,0.2936764133584362
20,2022-01-31,46.62814313139716,2,0.5460245933207503
20,2022-02-28,51.88112585697791,4,0.48970539419799786
20,2022-03-31,34.46549781284742,4,0.30835507063231027
20,2022-04-30,65.37986139175455,3,0.5140868748792737
20,2022-05-31,65.18722818599176,1,0.8833682980309119
20,2022-06-30,36.41575500024581,0,0.5027837107719717
20,2022-07-31,54.848005784167285,1,0.9311311755688492
20,2022-08-31,44.458043390981665,4,0.740035944984177
20,2022-09-30,55.108016544029596,3,0.7999916725555348
20,2022-10-31,67.4318736358181,1,0.6858544924014919
20,2022-11-30,30.715139361392723,1,0.7125420091329969
20,2022-12-31,44.716117011451026,2,0.8383378205933852
21,2021-01-31,52.22035913581933,0,0.200066737617566
21,2021-02-28,33.81009819617301,4,0.1261026959874093
21,2021-03-31,45.71835226546729,1,0.9062542367378682
21,2021-04-30,50.254866941805815,3,0.743589406521226
21,2021-05-31,43.56296593927105,0,0.12151116953766616
21,2021-06-30,62.4027723291691,3,0.450623425108169
21,2021-07-31,46.95599007987993,4,0.9450505533946035
21,2021-08-31,51.92815091168606,0,0.5663116215191045
21,2021-09-30,58.48218134764909,0,0.8122395386087472
21,2021-10-31,57.16515325339448,0,0.5648127810861823
21,2021-11-30,64.43721930314784,4,0.49035044105566084
21,2021-12-31,42.67542208689083,4,0.4140686194404425
21,2022-01-31,40.14787319983243,1,0.08464260721225136
21,2022-02-28,31.859841587652173,2,0.2634036119558445
21,2022-03-31,30.157172856888714,3,0.18814692720940895
21,2022-04-30,65.52035384010551,1,0.5205271128091636
21,2022-05-31,58.968393232534396,2,0.28665924844725266
21,2022-06-30,61.25960973034288,2,0.127793488257822
21,2022-07-31,67.91749385518605,3,0.30556306102142994
