vehicle_id,date,avg_speed,harsh_braking,acceleration,claim_made,claim_cost,temperature,precipitation,vehicle_type,vehicle_age,mileage,driver_id,age,experience,accidents,lagged_claims,avg_speed_rolling,harsh_braking_rolling,driver_risk_score
1,2022-02-28,69.03932477569799,1,0.8908267535742685,0,0,0.1427712020971505,8.762077263876396,truck,3,14747,1,40,10,0,0.0,59.2258585150441,2.6666666666666665,0.2
1,2022-03-31,69.05960136176996,4,0.622515868412716,0,0,22.47565557106449,5.2582105627312,truck,3,14747,1,40,10,0,0.0,66.54699993926607,3.0,0.2
1,2022-04-30,42.602259864303974,0,0.7053805596474173,0,0,1.5454677975334596,8.66783777938346,truck,3,14747,1,40,10,0,0.0,60.23372866725731,1.6666666666666667,0.2
1,2022-05-31,41.66310867039723,1,0.7250960188976509,0,0,28.502961571134623,2.6253569549592406,truck,3,14747,1,40,10,0,0.0,51.10832329882373,1.6666666666666667,0.2
1,2022-06-30,68.60126491639676,4,0.8679644466821582,0,0,21.08218465171605,1.7233594546814055,truck,3,14747,1,40,10,0,0.0,50.95554448369933,1.6666666666666667,0.2
1,2022-07-31,55.23881779480233,1,0.7067905043968145,1,2594,9.60516871864074,0.1801664762012966,truck,3,14747,1,40,10,0,0.0,55.167730460532105,2.0,0.2
1,2022-08-31,61.61629903531952,4,0.4157342483233873,0,0,9.595514785372488,0.9386465972650726,truck,3,14747,1,40,10,0,1.0,61.818793915506205,3.0,0.2
1,2022-09-30,45.18523469942537,4,0.3306008099700018,0,0,25.844771391558755,1.474706048866119,truck,3,14747,1,40,10,0,0.0,54.01345050984907,3.0,0.2
1,2022-10-31,64.4204594634978,2,0.451741753515442,0,0,27.08520385357976,0.7885556237796953,truck,3,14747,1,40,10,0,0.0,57.073997732747564,3.3333333333333335,0.2
1,2022-11-30,68.74765800852173,3,0.773090141617112,0,0,26.74719843116231,8.968792951421875,truck,3,14747,1,40,10,0,0.0,59.451117390481635,3.0,0.2
1,2022-12-31,43.30691946121296,0,0.0169213434649431,0,0,24.262208776989823,9.11438307941764,truck,3,14747,1,40,10,0,0.0,58.825012311077494,1.6666666666666667,0.2
2,2021-01-31,44.59828750672901,1,0.2140071131738742,0,0,6.636871853259493,8.19032020836373,car,8,84822,2,63,26,0,0.0,0.0,0.0,0.10999999999999999
2,2021-02-28,49.02106086504774,3,0.7261821349464612,0,0,4.53720750121104,5.727679028775595,car,8,84822,2,63,26,0,0.0,0.0,0.0,0.10999999999999999
2,2021-03-31,50.39729981630594,0,0.1600741054867306,0,0,4.336825608665915,0.2823105294906813,car,8,84822,2,63,26,0,0.0,48.00554939602756,1.3333333333333333,0.10999999999999999
2,2021-04-30,61.49303349829581,4,0.8390491680793574,0,0,13.918415692928622,0.8677328205899493,car,8,84822,2,63,26,0,0.0,53.63713139321649,2.3333333333333335,0.10999999999999999
2,2021-05-31,67.25688776344877,4,0.2529118055562871,0,0,7.394867623073095,6.495532494062001,car,8,84822,2,63,26,0,0.0,59.71574035935018,2.6666666666666665,0.10999999999999999
2,2021-06-30,31.619512973132174,1,0.92243561100377,0,0,15.34066927465503,4.01165160327027,car,8,84822,2,63,26,0,0.0,53.45647807829226,3.0,0.10999999999999999
2,2021-07-31,56.65080547683391,2,0.2130605510175355,0,0,11.545552114555193,5.673096308415861,car,8,84822,2,63,26,0,0.0,51.84240207113829,2.3333333333333335,0.10999999999999999
2,2021-08-31,40.84251960561455,4,0.6801096984332773,0,0,6.326709147029738,2.310776226221287,car,8,84822,2,63,26,0,0.0,43.037612685193544,2.3333333333333335,0.10999999999999999
2,2021-09-30,56.76320067449133,0,0.9262081744006836,0,0,22.535753686719428,6.49417173643192,car,8,84822,2,63,26,0,0.0,51.41884191897993,2.0,0.10999999999999999
2,2021-10-31,33.5375034934201,3,0.4710828507045131,0,0,4.5109167100746825,2.428295441933406,car,8,84822,2,63,26,0,0.0,43.714407924508656,2.3333333333333335,0.10999999999999999
2,2021-11-30,45.918122248053336,1,0.3603211376915627,0,0,23.967069444613117,4.60812797975354,car,8,84822,2,63,26,0,0.0,45.40627547198826,1.3333333333333333,0.10999999999999999
2,2021-12-31,62.52573561197346,2,0.4323338998786653,0,0,16.843391510708766,4.78719899591182,car,8,84822,2,63,26,0,0.0,47.327120451148964,2.0,0.10999999999999999
2,2022-01-31,69.1704746243457,4,0.4967701131271635,0,0,24.961114280293323,1.776682298391592,car,8,84822,2,63,26,0,0.0,59.204777494790825,2.3333333333333335,0.10999999999999999
2,2022-02-28,31.64872183806798,2,0.6237422454995412,0,0,0.1427712020971505,8.762077263876396,car,8,84822,2,63,26,0,0.0,54.448310691462375,2.6666666666666665,0.10999999999999999
2,2022-03-31,63.20731866470776,0,0.8004108624936782,0,0,22.47565557106449,5.2582105627312,car,8,84822,2,63,26,0,0.0,54.67550504237382,2.0,0.10999999999999999
2,2022-04-30,53.39966994807674,1,0.3747310225357598,0,0,1.5454677975334596,8.66783777938346,car,8,84822,2,63,26,0,0.0,49.41857015028416,1.0,0.10999999999999999
2,2022-05-31,67.0211728658758,3,0.6672132917419075,0,0,28.502961571134623,2.6253569549592406,car,8,84822,2,63,26,0,0.0,61.20938715955344,1.3333333333333333,0.10999999999999999
2,2022-06-30,69.65726766232352,4,0.1640307314593894,1,2606,21.08218465171605,1.7233594546814055,car,8,84822,2,63,26,0,0.0,63.359370158758686,2.6666666666666665,0.10999999999999999
2,2022-07-31,68.22070825668963,2,0.6575683057846125,0,0,9.60516871864074,0.1801664762012966,car,8,84822,2,63,26,0,1.0,68.29971626162965,3.0,0.10999999999999999
2,2022-08-31,65.32477626699101,3,0.3540196380320112,0,0,9.595514785372488,0.9386465972650726,car,8,84822,2,63,26,0,0.0,67.73425072866806,3.0,0.10999999999999999
2,2022-09-30,62.83638536282464,3,0.5441821542313008,0,0,25.844771391558755,1.474706048866119,car,8,84822,2,63,26,0,0.0,65.46062329550178,2.6666666666666665,0.10999999999999999
2,2022-10-31,36.174470795836015,2,0.8206273934190368,0,0,27.08520385357976,0.7885556237796953,car,8,84822,2,63,26,0,0.0,54.77854414188389,2.6666666666666665,0.10999999999999999
2,2022-11-30,35.11799763679059,1,0.2585842215527738,0,0,26.74719843116231,8.968792951421875,car,8,84822,2,63,26,0,0.0,44.70961793181709,2.0,0.10999999999999999
2,2022-12-31,58.9681965123348,1,0.046541521219068,0,0,24.262208776989823,9.11438307941764,car,8,84822,2,63,26,0,0.0,43.42022164832048,1.3333333333333333,0.10999999999999999
3,2021-01-31,30.173762711363597,4,0.3094815791948669,0,0,6.636871853259493,8.19032020836373,truck,2,10045,3,38,27,0,0.0,0.0,0.0,-0.16000000000000003
3,2021-02-28,69.05652889536225,0,0.9127010103571104,0,0,4.53720750121104,5.727679028775595,truck,2,10045,3,38,27,0,0.0,0.0,0.0,-0.16000000000000003
3,2021-03-31,37.712111787064266,4,0.709272011669813,0,0,4.336825608665915,0.2823105294906813,truck,2,10045,3,38,27,0,0.0,45.647467797930034,2.6666666666666665,-0.16000000000000003
3,2021-04-30,51.28444535348015,1,0.5546936856470578,0,0,13.918415692928622,0.8677328205899493,truck,2,10045,3,38,27,0,0.0,52.68436201196889,1.6666666666666667,-0.16000000000000003
3,2021-05-31,33.213474662779504,0,0.1908094914463071,0,0,7.394867623073095,6.495532494062001,truck,2,10045,3,38,27,0,0.0,40.73667726777464,1.6666666666666667,-0.16000000000000003
3,2021-06-30,52.11367183939073,0,0.2537976425559921,0,0,15.34066927465503,4.01165160327027,truck,2,10045,3,38,27,0,0.0,45.5371972852168,0.3333333333333333,-0.16000000000000003
3,2021-07-31,46.8991500224564,1,0.9738777670436396,0,0,11.545552114555193,5.673096308415861,truck,2,10045,3,38,27,0,0.0,44.07543217487555,0.3333333333333333,-0.16000000000000003
3,2021-08-31,32.385020975490754,0,0.2327302418700535,0,0,6.326709147029738,2.310776226221287,truck,2,10045,3,38,27,0,0.0,43.799280945779294,0.3333333333333333,-0.16000000000000003
3,2021-09-30,49.65396361075141,4,0.2900922649507479,0,0,22.535753686719428,6.49417173643192,truck,2,10045,3,38,27,0,0.0,42.97937820289952,1.6666666666666667,-0.16000000000000003
3,2021-10-31,54.53781890271961,4,0.0890031779826796,0,0,4.5109167100746825,2.428295441933406,truck,2,10045,3,38,27,0,0.0,45.525601162987265,2.6666666666666665,-0.16000000000000003
3,2021-11-30,57.75968433557102,3,0.786367385961698,0,0,23.967069444613117,4.60812797975354,truck,2,10045,3,38,27,0,0.0,53.983822283014014,3.6666666666666665,-0.16000000000000003
3,2021-12-31,40.00227034040613,3,0.3504702023179279,0,0,16.843391510708766,4.78719899591182,truck,2,10045,3,38,27,0,0.0,50.76659119289892,3.3333333333333335,-0.16000000000000003
3,2022-01-31,64.35255658699427,1,0.5656448823847886,1,2538,24.961114280293323,1.776682298391592,truck,2,10045,3,38,27,0,0.0,54.03817042099047,2.3333333333333335,-0.16000000000000003
3,2022-02-28,35.68246437772249,1,0.8295224152883747,0,0,0.1427712020971505,8.762077263876396,truck,2,10045,3,38,27,0,1.0,46.67909710170763,1.6666666666666667,-0.16000000000000003
3,2022-03-31,69.00275690394868,1,0.0080318638756229,0,0,22.47565557106449,5.2582105627312,truck,2,10045,3,38,27,0,0.0,56.34592595622181,1.0,-0.16000000000000003
3,2022-04-30,49.68326821553661,3,0.2012503645511696,0,0,1.5454677975334596,8.66783777938346,truck,2,10045,3,38,27,0,0.0,51.45616316573592,1.6666666666666667,-0.16000000000000003
3,2022-05-31,41.386975677872705,0,0.4355050274532592,0,0,28.502961571134623,2.6253569549592406,truck,2,10045,3,38,27,0,0.0,53.357666932452666,1.3333333333333333,-0.16000000000000003
3,2022-06-30,32.89394039589942,1,0.7693957768408022,0,0,21.08218465171605,1.7233594546814055,truck,2,10045,3,38,27,0,0.0,41.32139476310291,1.3333333333333333,-0.16000000000000003
3,2022-07-31,36.26837183051676,2,0.9576634748089732,0,0,9.60516871864074,0.1801664762012966,truck,2,10045,3,38,27,0,0.0,36.84976263476296,1.0,-0.16000000000000003
3,2022-08-31,64.70821839066753,0,0.3303809343296375,0,0,9.595514785372488,0.9386465972650726,truck,2,10045,3,38,27,0,0.0,44.62351020569457,1.0,-0.16000000000000003
3,2022-09-30,47.923006063265376,3,0.3662530059984742,0,0,25.844771391558755,1.474706048866119,truck,2,10045,3,38,27,0,0.0,49.63319876148322,1.6666666666666667,-0.16000000000000003
3,2022-10-31,54.06194025518825,3,0.1245052543656922,0,0,27.08520385357976,0.7885556237796953,truck,2,10045,3,38,27,0,0.0,55.56438823637371,2.0,-0.16000000000000003
3,2022-11-30,68.82400271429835,0,0.1829239984213129,0,0,26.74719843116231,8.968792951421875,truck,2,10045,3,38,27,0,0.0,56.936316344250656,2.0,-0.16000000000000003
3,2022-12-31,35.24861931726746,2,0.4935003640726166,0,0,24.262208776989823,9.11438307941764,truck,2,10045,3,38,27,0,0.0,52.71152076225135,1.6666666666666667,-0.16000000000000003
4,2021-01-31,37.13593007714324,4,0.2430019141287858,1,4192,6.636871853259493,8.19032020836373,car,1,17758,4,41,8,1,0.0,0.0,0.0,0.44999999999999996
4,2021-02-28,61.818476848858694,1,0.788581765108471,0,0,4.53720750121104,5.727679028775595,car,1,17758,4,41,8,1,1.0,0.0,0.0,0.44999999999999996
4,2021-03-31,58.32095135991647,0,0.3464328489709158,0,0,4.336825608665915,0.2823105294906813,car,1,17758,4,41,8,1,0.0,52.42511942863947,1.6666666666666667,0.44999999999999996
4,2021-04-30,30.76995855395576,4,0.975604968589112,0,0,13.918415692928622,0.8677328205899493,car,1,17758,4,41,8,1,0.0,50.303128920910304,1.6666666666666667,0.44999999999999996
4,2021-05-31,64.73295854601471,4,0.4971404637522013,0,0,7.394867623073095,6.495532494062001,car,1,17758,4,41,8,1,0.0,51.27462281996231,2.6666666666666665,0.44999999999999996
4,2021-06-30,62.373713149548095,4,0.5453628521336417,0,0,15.34066927465503,4.01165160327027,car,1,17758,4,41,8,1,0.0,52.62554341650618,4.0,0.44999999999999996
4,2021-07-31,32.048253967613164,1,0.3330392353633942,0,0,11.545552114555193,5.673096308415861,car,1,17758,4,41,8,1,0.0,53.05164188772532,3.0,0.44999999999999996
4,2021-08-31,45.998484983357514,0,0.9692491388225086,0,0,6.326709147029738,2.310776226221287,car,1,17758,4,41,8,1,0.0,46.806817366839596,1.6666666666666667,0.44999999999999996
4,2021-09-30,54.347368824140034,2,0.1956662956253424,0,0,22.535753686719428,6.49417173643192,car,1,17758,4,41,8,1,0.0,44.131369258370235,1.0,0.44999999999999996
4,2021-10-31,68.9190952168122,1,0.2692704243052076,0,0,4.5109167100746825,2.428295441933406,car,1,17758,4,41,8,1,0.0,56.42164967476992,1.0,0.44999999999999996
4,2021-11-30,53.6235863095434,1,0.1767568674234607,0,0,23.967069444613117,4.60812797975354,car,1,17758,4,41,8,1,0.0,58.96335011683188,1.3333333333333333,0.44999999999999996
4,2021-12-31,64.59975892118139,3,0.950343476513905,0,0,16.843391510708766,4.78719899591182,car,1,17758,4,41,8,1,0.0,62.38081348251233,1.6666666666666667,0.44999999999999996
4,2022-01-31,32.89689251442739,3,0.937987865459497,0,0,24.961114280293323,1.776682298391592,car,1,17758,4,41,8,1,0.0,50.37341258171739,2.3333333333333335,0.44999999999999996
4,2022-02-28,63.02685783917912,1,0.3827928310799093,0,0,0.1427712020971505,8.762077263876396,car,1,17758,4,41,8,1,0.0,53.5078364249293,2.3333333333333335,0.44999999999999996
4,2022-03-31,36.29094136305573,3,0.559301872076827,1,2967,22.47565557106449,5.2582105627312,car,1,17758,4,41,8,1,0.0,44.07156390555408,2.3333333333333335,0.44999999999999996
4,2022-04-30,37.49645151935107,2,0.60102587748869,0,0,1.5454677975334596,8.66783777938346,car,1,17758,4,41,8,1,1.0,45.60475024052864,2.0,0.44999999999999996
4,2022-05-31,43.09506720461597,0,0.2929057467017291,0,0,28.502961571134623,2.6253569549592406,car,1,17758,4,41,8,1,0.0,38.96082002900759,1.6666666666666667,0.44999999999999996
4,2022-06-30,43.8444394837646,2,0.8386571544924571,0,0,21.08218465171605,1.7233594546814055,car,1,17758,4,41,8,1,0.0,41.47865273591055,1.3333333333333333,0.44999999999999996
4,2022-07-31,34.143062644120604,4,0.2966208618339182,0,0,9.60516871864074,0.1801664762012966,car,1,17758,4,41,8,1,0.0,40.36085644416706,2.0,0.44999999999999996
4,2022-08-31,65.57787033406709,0,0.6703536396617991,0,0,9.595514785372488,0.9386465972650726,car,1,17758,4,41,8,1,0.0,47.85512415398409,2.0,0.44999999999999996
4,2022-09-30,69.59922459956724,2,0.5007349061441984,0,0,25.844771391558755,1.474706048866119,car,1,17758,4,41,8,1,0.0,56.440052525918304,2.0,0.44999999999999996
4,2022-10-31,48.237847430746456,4,0.6937412986983286,0,0,27.08520385357976,0.7885556237796953,car,1,17758,4,41,8,1,0.0,61.13831412146025,2.0,0.44999999999999996
4,2022-11-30,60.38247335655633,1,0.1540163253743662,0,0,26.74719843116231,8.968792951421875,car,1,17758,4,41,8,1,0.0,59.40651512895668,2.3333333333333335,0.44999999999999996
4,2022-12-31,40.6062491882126,2,0.6135278841635731,0,0,24.262208776989823,9.11438307941764,car,1,17758,4,41,8,1,0.0,49.742189991838465,2.3333333333333335,0.44999999999999996
5,2021-01-31,67.80149861454417,0,0.0010222995944479,0,0,6.636871853259493,8.19032020836373,truck,2,33437,5,36,39,2,0.0,0.0,0.0,-0.020000000000000018
5,2021-02-28,54.007277772573026,2,0.8349695494811857,0,0,4.53720750121104,5.727679028775595,truck,2,33437,5,36,39,2,0.0,0.0,0.0,-0.020000000000000018
5,2021-03-31,66.11604044653484,1,0.4591591303759114,0,0,4.336825608665915,0.2823105294906813,truck,2,33437,5,36,39,2,0.0,62.64160561121735,1.0,-0.020000000000000018
5,2021-04-30,40.07153813387538,4,0.5815304742771106,0,0,13.918415692928622,0.8677328205899493,truck,2,33437,5,36,39,2,0.0,53.39828545099442,2.3333333333333335,-0.020000000000000018
5,2021-05-31,36.7285440933684,4,0.4609720522556488,0,0,7.394867623073095,6.495532494062001,truck,2,33437,5,36,39,2,0.0,47.63870755792621,3.0,-0.020000000000000018
5,2021-06-30,30.819681875118977,2,0.3688825215558892,0,0,15.34066927465503,4.01165160327027,truck,2,33437,5,36,39,2,0.0,35.87325470078759,3.3333333333333335,-0.020000000000000018
5,2021-07-31,46.95824717853048,0,0.1032588094360825,0,0,11.545552114555193,5.673096308415861,truck,2,33437,5,36,39,2,0.0,38.16882438233929,2.0,-0.020000000000000018
5,2021-08-31,32.083516277086034,1,0.6231473673359569,0,0,6.326709147029738,2.310776226221287,truck,2,33437,5,36,39,2,0.0,36.62048177691184,1.0,-0.020000000000000018
5,2021-09-30,63.622134270050566,0,0.1322115228202997,1,2423,22.535753686719428,6.49417173643192,truck,2,33437,5,36,39,2,0.0,47.554632575222364,0.3333333333333333,-0.020000000000000018
5,2021-10-31,58.55658336334537,2,0.9103463463086552,0,0,4.5109167100746825,2.428295441933406,truck,2,33437,5,36,39,2,1.0,51.42074463682733,1.0,-0.020000000000000018
5,2021-11-30,43.06964249909485,2,0.4872495603454509,0,0,23.967069444613117,4.60812797975354,truck,2,33437,5,36,39,2,0.0,55.08278671083027,1.3333333333333333,-0.020000000000000018
5,2021-12-31,44.217467228981256,2,0.747740385641692,0,0,16.843391510708766,4.78719899591182,truck,2,33437,5,36,39,2,0.0,48.614564363807155,2.0,-0.020000000000000018
5,2022-01-31,40.0933601765291,2,0.0823421630967217,0,0,24.961114280293323,1.776682298391592,truck,2,33437,5,36,39,2,0.0,42.460156634868405,2.0,-0.020000000000000018
5,2022-02-28,54.26103468202135,1,0.8359095822059548,0,0,0.1427712020971505,8.762077263876396,truck,2,33437,5,36,39,2,0.0,46.190620695843904,1.6666666666666667,-0.020000000000000018
5,2022-03-31,62.58215148079987,4,0.3218466352013203,0,0,22.47565557106449,5.2582105627312,truck,2,33437,5,36,39,2,0.0,52.31218211311678,2.3333333333333335,-0.020000000000000018
5,2022-04-30,39.85911638306945,3,0.7967086675425724,0,0,1.5454677975334596,8.66783777938346,truck,2,33437,5,36,39,2,0.0,52.23410084863023,2.6666666666666665,-0.020000000000000018
5,2022-05-31,54.00561932853707,2,0.6121662207231456,0,0,28.502961571134623,2.6253569549592406,truck,2,33437,5,36,39,2,0.0,52.1489623974688,3.0,-0.020000000000000018
5,2022-06-30,36.66182354375205,1,0.5901164223444708,0,0,21.08218465171605,1.7233594546814055,truck,2,33437,5,36,39,2,0.0,43.50885308511953,2.0,-0.020000000000000018
5,2022-07-31,41.92166793387658,2,0.7897282618079623,0,0,9.60516871864074,0.1801664762012966,truck,2,33437,5,36,39,2,0.0,44.1963702687219,1.6666666666666667,-0.020000000000000018
5,2022-08-31,38.608825810655155,0,0.5318235108108051,0,0,9.595514785372488,0.9386465972650726,truck,2,33437,5,36,39,2,0.0,39.064105762761265,1.0,-0.020000000000000018
5,2022-09-30,32.48503082880383,0,0.4317328238428491,0,0,25.844771391558755,1.474706048866119,truck,2,33437,5,36,39,2,0.0,37.67184152444519,0.6666666666666666,-0.020000000000000018
5,2022-10-31,48.11992403319855,4,0.7130314563751039,0,0,27.08520385357976,0.7885556237796953,truck,2,33437,5,36,39,2,0.0,39.73792689088585,1.3333333333333333,-0.020000000000000018
5,2022-11-30,40.94011463318828,0,0.5560573351914615,0,0,26.74719843116231,8.968792951421875,truck,2,33437,5,36,39,2,0.0,40.51502316506355,1.3333333333333333,-0.020000000000000018
5,2022-12-31,43.07910492970957,0,0.780259330920478,0,0,24.262208776989823,9.11438307941764,truck,2,33437,5,36,39,2,0.0,44.04638119869881,1.3333333333333333,-0.020000000000000018
6,2021-01-31,43.20447191420965,4,0.6202788171008429,0,0,6.636871853259493,8.19032020836373,truck,9,29585,6,53,8,1,0.0,0.0,0.0,0.57
6,2021-02-28,51.768000084545115,3,0.2239062019134805,0,0,4.53720750121104,5.727679028775595,truck,9,29585,6,53,8,1,0.0,0.0,0.0,0.57
6,2021-03-31,67.65032784169611,2,0.8735596022726128,0,0,4.336825608665915,0.2823105294906813,truck,9,29585,6,53,8,1,0.0,54.20759994681696,3.0,0.57
6,2021-04-30,47.290851511526746,1,0.8647558956038492,0,0,13.918415692928622,0.8677328205899493,truck,9,29585,6,53,8,1,0.0,55.56972647925599,2.0,0.57
6,2021-05-31,47.81834753483736,2,0.8921120156910813,0,0,7.394867623073095,6.495532494062001,truck,9,29585,6,53,8,1,0.0,54.2531756293534,1.6666666666666667,0.57
6,2021-06-30,31.231324089505605,4,0.5739504229932586,0,0,15.34066927465503,4.01165160327027,truck,9,29585,6,53,8,1,0.0,42.11350771195657,2.3333333333333335,0.57
6,2021-07-31,64.13922666105958,1,0.0541344084023207,0,0,11.545552114555193,5.673096308415861,truck,9,29585,6,53,8,1,0.0,47.72963276180085,2.3333333333333335,0.57
6,2021-08-31,53.87427443137964,3,0.3357865835028362,0,0,6.326709147029738,2.310776226221287,truck,9,29585,6,53,8,1,0.0,49.748275060648275,2.6666666666666665,0.57
6,2021-09-30,30.12697192738013,1,0.5626541196713092,0,0,22.535753686719428,6.49417173643192,truck,9,29585,6,53,8,1,0.0,49.38015767327312,1.6666666666666667,0.57
6,2021-10-31,49.16162902698454,3,0.6124895070970834,0,0,4.5109167100746825,2.428295441933406,truck,9,29585,6,53,8,1,0.0,44.38762512858144,2.3333333333333335,0.57
6,2021-11-30,59.51812481011754,3,0.3111206807596474,0,0,23.967069444613117,4.60812797975354,truck,9,29585,6,53,8,1,0.0,46.26890858816074,2.3333333333333335,0.57
6,2021-12-31,42.82797140165292,4,0.8654294050826861,0,0,16.843391510708766,4.78719899591182,truck,9,29585,6,53,8,1,0.0,50.502575079585,3.3333333333333335,0.57
6,2022-01-31,41.86006284095756,4,0.3819834696903034,0,0,24.961114280293323,1.776682298391592,truck,9,29585,6,53,8,1,0.0,48.06871968424267,3.6666666666666665,0.57
6,2022-02-28,51.74375873860678,2,0.5757193053312043,0,0,0.1427712020971505,8.762077263876396,truck,9,29585,6,53,8,1,0.0,45.47726432707242,3.3333333333333335,0.57
6,2022-03-31,53.33544929310992,3,0.5098899482056102,0,0,22.47565557106449,5.2582105627312,truck,9,29585,6,53,8,1,0.0,48.97975695755809,3.0,0.57
6,2022-04-30,34.19290563763062,1,0.0200235345197065,0,0,1.5454677975334596,8.66783777938346,truck,9,29585,6,53,8,1,0.0,46.42403788978243,2.0,0.57
6,2022-05-31,52.79931276181264,1,0.1178601086797701,0,0,28.502961571134623,2.6253569549592406,truck,9,29585,6,53,8,1,0.0,46.77588923085106,1.6666666666666667,0.57
6,2022-06-30,68.33004688930014,1,0.9409461932706544,0,0,21.08218465171605,1.7233594546814055,truck,9,29585,6,53,8,1,0.0,51.77408842958113,1.0,0.57
6,2022-07-31,50.84595622020362,0,0.7051131466389949,0,0,9.60516871864074,0.1801664762012966,truck,9,29585,6,53,8,1,0.0,57.325105290438806,0.6666666666666666,0.57
6,2022-08-31,64.01194946287167,4,0.9285220750424296,0,0,9.595514785372488,0.9386465972650726,truck,9,29585,6,53,8,1,0.0,61.06265085745847,1.6666666666666667,0.57
6,2022-09-30,53.611962870223984,1,0.3434206161306739,0,0,25.844771391558755,1.474706048866119,truck,9,29585,6,53,8,1,0.0,56.15662285109976,1.6666666666666667,0.57
6,2022-10-31,48.39404323601728,1,0.3542657213276258,0,0,27.08520385357976,0.7885556237796953,truck,9,29585,6,53,8,1,0.0,55.33931852303764,2.0,0.57
6,2022-11-30,66.23807676778577,2,0.9764827762008708,0,0,26.74719843116231,8.968792951421875,truck,9,29585,6,53,8,1,0.0,56.08136095800901,1.3333333333333333,0.57
6,2022-12-31,66.07353265766685,3,0.1837283403414373,0,0,24.262208776989823,9.11438307941764,truck,9,29585,6,53,8,1,0.0,60.235217553823304,2.0,0.57
7,2021-01-31,45.1538985940222,0,0.0098607283371394,0,0,6.636871853259493,8.19032020836373,car,5,19854,7,56,8,0,0.0,0.0,0.0,0.4
7,2021-02-28,57.114744642309816,4,0.3217370298582778,0,0,4.53720750121104,5.727679028775595,car,5,19854,7,56,8,0,0.0,0.0,0.0,0.4
7,2021-03-31,33.000883555716726,2,0.8026758125262868,1,3790,4.336825608665915,0.2823105294906813,car,5,19854,7,56,8,0,0.0,45.08984226401625,2.0,0.4
7,2021-04-30,35.58107122238677,3,0.62584666605061,0,0,13.918415692928622,0.8677328205899493,car,5,19854,7,56,8,0,1.0,41.898899806804444,3.0,0.4
7,2021-05-31,46.36575151670489,0,0.4955556903759299,0,0,7.394867623073095,6.495532494062001,car,5,19854,7,56,8,0,0.0,38.315902098269454,1.6666666666666667,0.4
7,2021-06-30,30.714941233452635,3,0.1838732407209912,0,0,15.34066927465503,4.01165160327027,car,5,19854,7,56,8,0,0.0,37.55392132418143,2.0,0.4
7,2021-07-31,57.20571371646707,1,0.4739197609111919,0,0,11.545552114555193,5.673096308415861,car,5,19854,7,56,8,0,0.0,44.76213548887486,1.3333333333333333,0.4
7,2021-08-31,37.74801171142808,1,0.9488458384670612,0,0,6.326709147029738,2.310776226221287,car,5,19854,7,56,8,0,0.0,41.8895555537826,1.6666666666666667,0.4
7,2021-09-30,43.42163768746142,1,0.4037566104783465,0,0,22.535753686719428,6.49417173643192,car,5,19854,7,56,8,0,0.0,46.12512103845219,1.0,0.4
