vehicle_id,date,avg_speed,harsh_braking,acceleration,claim_made,claim_cost,temperature,precipitation,vehicle_type,vehicle_age,mileage,driver_id,age,experience,accidents
1,2022-12-31,43.30691946121296,0,0.0169213434649431,0,0,24.262208776989823,9.11438307941764,truck,3,14747,1,40,10,0
2,2021-01-31,44.59828750672901,1,0.2140071131738742,0,0,6.636871853259493,8.19032020836373,car,8,84822,2,63,26,0
2,2021-02-28,49.02106086504774,3,0.7261821349464612,0,0,4.53720750121104,5.727679028775595,car,8,84822,2,63,26,0
2,2021-03-31,50.39729981630594,0,0.1600741054867306,0,0,4.336825608665915,0.2823105294906813,car,8,84822,2,63,26,0
2,2021-04-30,61.49303349829581,4,0.8390491680793574,0,0,13.918415692928622,0.8677328205899493,car,8,84822,2,63,26,0
2,2021-05-31,67.25688776344877,4,0.2529118055562871,0,0,7.394867623073095,6.495532494062001,car,8,84822,2,63,26,0
2,2021-06-30,31.619512973132174,1,0.92243561100377,0,0,15.34066927465503,4.01165160327027,car,8,84822,2,63,26,0
2,2021-07-31,56.65080547683391,2,0.2130605510175355,0,0,11.545552114555193,5.673096308415861,car,8,84822,2,63,26,0
2,2021-08-31,40.84251960561455,4,0.6801096984332773,0,0,6.326709147029738,2.310776226221287,car,8,84822,2,63,26,0
2,2021-09-30,56.76320067449133,0,0.9262081744006836,0,0,22.535753686719428,6.49417173643192,car,8,84822,2,63,26,0
2,2021-10-31,33.5375034934201,3,0.4710828507045131,0,0,4.5109167100746825,2.428295441933406,car,8,84822,2,63,26,0
2,2021-11-30,45.918122248053336,1,0.3603211376915627,0,0,23.967069444613117,4.60812797975354,car,8,84822,2,63,26,0
2,2021-12-31,62.52573561197346,2,0.4323338998786653,0,0,16.843391510708766,4.78719899591182,car,8,84822,2,63,26,0
2,2022-01-31,69.1704746243457,4,0.4967701131271635,0,0,24.961114280293323,1.776682298391592,car,8,84822,2,63,26,0
2,2022-02-28,31.64872183806798,2,0.6237422454995412,0,0,0.1427712020971505,8.762077263876396,car,8,84822,2,63,26,0
2,2022-03-31,63.20731866470776,0,0.8004108624936782,0,0,22.47565557106449,5.2582105627312,car,8,84822,2,63,26,0
2,2022-04-30,53.39966994807674,1,0.3747310225357598,0,0,1.5454677975334596,8.66783777938346,car,8,84822,2,63,26,0
2,2022-05-31,67.0211728658758,3,0.6672132917419075,0,0,28.502961571134623,2.6253569549592406,car,8,84822,2,63,26,0
2,2022-06-30,69.65726766232352,4,0.1640307314593894,1,2606,21.08218465171605,1.7233594546814055,car,8,84822,2,63,26,0
2,2022-07-31,68.22070825668963,2,0.6575683057846125,0,0,9.60516871864074,0.1801664762012966,car,8,84822,2,63,26,0
2,2022-08-31,65.32477626699101,3,0.3540196380320112,0,0,9.595514785372488,0.9386465972650726,car,8,84822,2,63,26,0
2,2022-09-30,62.83638536282464,3,0.5441821542313008,0,0,25.844771391558755,1.474706048866119,car,8,84822,2,63,26,0
2,2022-10-31,36.174470795836015,2,0.8206273934190368,0,0,27.08520385357976,0.7885556237796953,car,8,84822,2,63,26,0
2,2022-11-30,35.11799763679059,1,0.2585842215527738,0,0,26.74719843116231,8.968792951421875,car,8,84822,2,63,26,0
2,2022-12-31,58.9681965123348,1,0.046541521219068,0,0,24.262208776989823,9.11438307941764,car,8,84822,2,63,26,0
3,2021-01-31,30.173762711363597,4,0.3094815791948669,0,0,6.636871853259493,8.19032020836373,truck,2,10045,3,38,27,0
3,2021-02-28,69.05652889536225,0,0.9127010103571104,0,0,4.53720750121104,5.727679028775595,truck,2,10045,3,38,27,0
3,2021-03-31,37.712111787064266,4,0.709272011669813,0,0,4.336825608665915,0.2823105294906813,truck,2,10045,3,38,27,0
3,2021-04-30,51.28444535348015,1,0.5546936856470578,0,0,13.918415692928622,0.8677328205899493,truck,2,10045,3,38,27,0
3,2021-05-31,33.213474662779504,0,0.1908094914463071,0,0,7.394867623073095,6.495532494062001,truck,2,10045,3,38,27,0
3,2021-06-30,52.11367183939073,0,0.2537976425559921,0,0,15.34066927465503,4.01165160327027,truck,2,10045,3,38,27,0
3,2021-07-31,46.8991500224564,1,0.9738777670436396,0,0,11.545552114555193,5.673096308415861,truck,2,10045,3,38,27,0
3,2021-08-31,32.385020975490754,0,0.2327302418700535,0,0,6.326709147029738,2.310776226221287,truck,2,10045,3,38,27,0
3,2021-09-30,49.65396361075141,4,0.2900922649507479,0,0,22.535753686719428,6.49417173643192,truck,2,10045,3,38,27,0
3,2021-10-31,54.53781890271961,4,0.0890031779826796,0,0,4.5109167100746825,2.428295441933406,truck,2,10045,3,38,27,0
3,2021-11-30,57.75968433557102,3,0.786367385961698,0,0,23.967069444613117,4.60812797975354,truck,2,10045,3,38,27,0
3,2021-12-31,40.00227034040613,3,0.3504702023179279,0,0,16.843391510708766,4.78719899591182,truck,2,10045,3,38,27,0
3,2022-01-31,64.35255658699427,1,0.5656448823847886,1,2538,24.961114280293323,1.776682298391592,truck,2,10045,3,38,27,0
3,2022-02-28,35.68246437772249,1,0.8295224152883747,0,0,0.1427712020971505,8.762077263876396,truck,2,10045,3,38,27,0
3,2022-03-31,69.00275690394868,1,0.0080318638756229,0,0,22.47565557106449,5.2582105627312,truck,2,10045,3,38,27,0
3,2022-04-30,49.68326821553661,3,0.2012503645511696,0,0,1.5454677975334596,8.66783777938346,truck,2,10045,3,38,27,0
3,2022-05-31,41.386975677872705,0,0.4355050274532592,0,0,28.502961571134623,2.6253569549592406,truck,2,10045,3,38,27,0
3,2022-06-30,32.89394039589942,1,0.7693957768408022,0,0,21.08218465171605,1.7233594546814055,truck,2,10045,3,38,27,0
3,2022-07-31,36.26837183051676,2,0.9576634748089732,0,0,9.60516871864074,0.1801664762012966,truck,2,10045,3,38,27,0
3,2022-08-31,64.70821839066753,0,0.3303809343296375,0,0,9.595514785372488,0.9386465972650726,truck,2,10045,3,38,27,0
3,2022-09-30,47.923006063265376,3,0.3662530059984742,0,0,25.844771391558755,1.474706048866119,truck,2,10045,3,38,27,0
3,2022-10-31,54.06194025518825,3,0.1245052543656922,0,0,27.08520385357976,0.7885556237796953,truck,2,10045,3,38,27,0
3,2022-11-30,68.82400271429835,0,0.1829239984213129,0,0,26.74719843116231,8.968792951421875,truck,2,10045,3,38,27,0
3,2022-12-31,35.24861931726746,2,0.4935003640726166,0,0,24.262208776989823,9.11438307941764,truck,2,10045,3,38,27,0
4,2021-01-31,37.13593007714324,4,0.2430019141287858,1,4192,6.636871853259493,8.19032020836373,car,1,17758,4,41,8,1
4,2021-02-28,61.818476848858694,1,0.788581765108471,0,0,4.53720750121104,5.727679028775595,car,1,17758,4,41,8,1
4,2021-03-31,58.32095135991647,0,0.3464328489709158,0,0,4.336825608665915,0.2823105294906813,car,1,17758,4,41,8,1
4,2021-04-30,30.76995855395576,4,0.975604968589112,0,0,13.918415692928622,0.8677328205899493,car,1,17758,4,41,8,1
4,2021-05-31,64.73295854601471,4,0.4971404637522013,0,0,7.394867623073095,6.495532494062001,car,1,17758,4,41,8,1
4,2021-06-30,62.373713149548095,4,0.5453628521336417,0,0,15.34066927465503,4.01165160327027,car,1,17758,4,41,8,1
4,2021-07-31,32.048253967613164,1,0.3330392353633942,0,0,11.545552114555193,5.673096308415861,car,1,17758,4,41,8,1
4,2021-08-31,45.998484983357514,0,0.9692491388225086,0,0,6.326709147029738,2.310776226221287,car,1,17758,4,41,8,1
4,2021-09-30,54.347368824140034,2,0.1956662956253424,0,0,22.535753686719428,6.49417173643192,car,1,17758,4,41,8,1
4,2021-10-31,68.9190952168122,1,0.2692704243052076,0,0,4.5109167100746825,2.428295441933406,car,1,17758,4,41,8,1
4,2021-11-30,53.6235863095434,1,0.1767568674234607,0,0,23.967069444613117,4.60812797975354,car,1,17758,4,41,8,1
4,2021-12-31,64.59975892118139,3,0.950343476513905,0,0,16.843391510708766,4.78719899591182,car,1,17758,4,41,8,1
4,2022-01-31,32.89689251442739,3,0.937987865459497,0,0,24.961114280293323,1.776682298391592,car,1,17758,4,41,8,1
4,2022-02-28,63.02685783917912,1,0.3827928310799093,0,0,0.1427712020971505,8.762077263876396,car,1,17758,4,41,8,1
4,2022-03-31,36.29094136305573,3,0.559301872076827,1,2967,22.47565557106449,5.2582105627312,car,1,17758,4,41,8,1
4,2022-04-30,37.49645151935107,2,0.60102587748869,0,0,1.5454677975334596,8.66783777938346,car,1,17758,4,41,8,1
4,2022-05-31,43.09506720461597,0,0.2929057467017291,0,0,28.502961571134623,2.6253569549592406,car,1,17758,4,41,8,1
4,2022-06-30,43.8444394837646,2,0.8386571544924571,0,0,21.08218465171605,1.7233594546814055,car,1,17758,4,41,8,1
4,2022-07-31,34.143062644120604,4,0.2966208618339182,0,0,9.60516871864074,0.1801664762012966,car,1,17758,4,41,8,1
4,2022-08-31,65.57787033406709,0,0.6703536396617991,0,0,9.595514785372488,0.9386465972650726,car,1,17758,4,41,8,1
4,2022-09-30,69.59922459956724,2,0.5007349061441984,0,0,25.844771391558755,1.474706048866119,car,1,17758,4,41,8,1
4,2022-10-31,48.237847430746456,4,0.6937412986983286,0,0,27.08520385357976,0.7885556237796953,car,1,17758,4,41,8,1
4,2022-11-30,60.38247335655633,1,0.1540163253743662,0,0,26.74719843116231,8.968792951421875,car,1,17758,4,41,8,1
4,2022-12-31,40.6062491882126,2,0.6135278841635731,0,0,24.262208776989823,9.11438307941764,car,1,17758,4,41,8,1
5,2021-01-31,67.80149861454417,0,0.0010222995944479,0,0,6.636871853259493,8.19032020836373,truck,2,33437,5,36,39,2
5,2021-02-28,54.007277772573026,2,0.8349695494811857,0,0,4.53720750121104,5.727679028775595,truck,2,33437,5,36,39,2
5,2021-03-31,66.11604044653484,1,0.4591591303759114,0,0,4.336825608665915,0.2823105294906813,truck,2,33437,5,36,39,2
5,2021-04-30,40.07153813387538,4,0.5815304742771106,0,0,13.918415692928622,0.8677328205899493,truck,2,33437,5,36,39,2
5,2021-05-31,36.7285440933684,4,0.4609720522556488,0,0,7.394867623073095,6.495532494062001,truck,2,33437,5,36,39,2
5,2021-06-30,30.819681875118977,2,0.3688825215558892,0,0,15.34066927465503,4.01165160327027,truck,2,33437,5,36,39,2
5,2021-07-31,46.95824717853048,0,0.1032588094360825,0,0,11.545552114555193,5.673096308415861,truck,2,33437,5,36,39,2
5,2021-08-31,32.083516277086034,1,0.6231473673359569,0,0,6.326709147029738,2.310776226221287,truck,2,33437,5,36,39,2
5,2021-09-30,63.622134270050566,0,0.1322115228202997,1,2423,22.535753686719428,6.49417173643192,truck,2,33437,5,36,39,2
5,2021-10-31,58.55658336334537,2,0.9103463463086552,0,0,4.5109167100746825,2.428295441933406,truck,2,33437,5,36,39,2
5,2021-11-30,43.06964249909485,2,0.4872495603454509,0,0,23.967069444613117,4.60812797975354,truck,2,33437,5,36,39,2
5,2021-12-31,44.217467228981256,2,0.747740385641692,0,0,16.843391510708766,4.78719899591182,truck,2,33437,5,36,39,2
5,2022-01-31,40.0933601765291,2,0.0823421630967217,0,0,24.961114280293323,1.776682298391592,truck,2,33437,5,36,39,2
5,2022-02-28,54.26103468202135,1,0.8359095822059548,0,0,0.1427712020971505,8.762077263876396,truck,2,33437,5,36,39,2
5,2022-03-31,62.58215148079987,4,0.3218466352013203,0,0,22.47565557106449,5.2582105627312,truck,2,33437,5,36,39,2
5,2022-04-30,39.85911638306945,3,0.7967086675425724,0,0,1.5454677975334596,8.66783777938346,truck,2,33437,5,36,39,2
5,2022-05-31,54.00561932853707,2,0.6121662207231456,0,0,28.502961571134623,2.6253569549592406,truck,2,33437,5,36,39,2
5,2022-06-30,36.66182354375205,1,0.5901164223444708,0,0,21.08218465171605,1.7233594546814055,truck,2,33437,5,36,39,2
5,2022-07-31,41.92166793387658,2,0.7897282618079623,0,0,9.60516871864074,0.1801664762012966,truck,2,33437,5,36,39,2
5,2022-08-31,38.608825810655155,0,0.5318235108108051,0,0,9.595514785372488,0.9386465972650726,truck,2,33437,5,36,39,2
5,2022-09-30,32.48503082880383,0,0.4317328238428491,0,0,25.844771391558755,1.474706048866119,truck,2,33437,5,36,39,2
5,2022-10-31,48.11992403319855,4,0.7130314563751039,0,0,27.08520385357976,0.7885556237796953,truck,2,33437,5,36,39,2
5,2022-11-30,40.94011463318828,0,0.5560573351914615,0,0,26.74719843116231,8.968792951421875,truck,2,33437,5,36,39,2
5,2022-12-31,43.07910492970957,0,0.780259330920478,0,0,24.262208776989823,9.11438307941764,truck,2,33437,5,36,39,2
6,2021-01-31,43.20447191420965,4,0.6202788171008429,0,0,6.636871853259493,8.19032020836373,truck,9,29585,6,53,8,1
6,2021-02-28,51.768000084545115,3,0.2239062019134805,0,0,4.53720750121104,5.727679028775595,truck,9,29585,6,53,8,1
6,2021-03-31,67.65032784169611,2,0.8735596022726128,0,0,4.336825608665915,0.2823105294906813,truck,9,29585,6,53,8,1
6,2021-04-30,47.290851511526746,1,0.8647558956038492,0,0,13.918415692928622,0.8677328205899493,truck,9,29585,6,53,8,1
6,2021-05-31,47.81834753483736,2,0.8921120156910813,0,0,7.394867623073095,6.495532494062001,truck,9,29585,6,53,8,1
6,2021-06-30,31.231324089505605,4,0.5739504229932586,0,0,15.34066927465503,4.01165160327027,truck,9,29585,6,53,8,1
6,2021-07-31,64.13922666105958,1,0.0541344084023207,0,0,11.545552114555193,5.673096308415861,truck,9,29585,6,53,8,1
6,2021-08-31,53.87427443137964,3,0.3357865835028362,0,0,6.326709147029738,2.310776226221287,truck,9,29585,6,53,8,1
6,2021-09-30,30.12697192738013,1,0.5626541196713092,0,0,22.535753686719428,6.49417173643192,truck,9,29585,6,53,8,1
6,2021-10-31,49.16162902698454,3,0.6124895070970834,0,0,4.5109167100746825,2.428295441933406,truck,9,29585,6,53,8,1
6,2021-11-30,59.51812481011754,3,0.3111206807596474,0,0,23.967069444613117,4.60812797975354,truck,9,29585,6,53,8,1
6,2021-12-31,42.82797140165292,4,0.8654294050826861,0,0,16.843391510708766,4.78719899591182,truck,9,29585,6,53,8,1
6,2022-01-31,41.86006284095756,4,0.3819834696903034,0,0,24.961114280293323,1.776682298391592,truck,9,29585,6,53,8,1
6,2022-02-28,51.74375873860678,2,0.5757193053312043,0,0,0.1427712020971505,8.762077263876396,truck,9,29585,6,53,8,1
6,2022-03-31,53.33544929310992,3,0.5098899482056102,0,0,22.47565557106449,5.2582105627312,truck,9,29585,6,53,8,1
6,2022-04-30,34.19290563763062,1,0.0200235345197065,0,0,1.5454677975334596,8.66783777938346,truck,9,29585,6,53,8,1
6,2022-05-31,52.79931276181264,1,0.1178601086797701,0,0,28.502961571134623,2.6253569549592406,truck,9,29585,6,53,8,1
6,2022-06-30,68.33004688930014,1,0.9409461932706544,0,0,21.08218465171605,1.7233594546814055,truck,9,29585,6,53,8,1
6,2022-07-31,50.84595622020362,0,0.7051131466389949,0,0,9.60516871864074,0.1801664762012966,truck,9,29585,6,53,8,1
6,2022-08-31,64.01194946287167,4,0.9285220750424296,0,0,9.595514785372488,0.9386465972650726,truck,9,29585,6,53,8,1
6,2022-09-30,53.611962870223984,1,0.3434206161306739,0,0,25.844771391558755,1.474706048866119,truck,9,29585,6,53,8,1
6,2022-10-31,48.39404323601728,1,0.3542657213276258,0,0,27.08520385357976,0.7885556237796953,truck,9,29585,6,53,8,1
6,2022-11-30,66.23807676778577,2,0.9764827762008708,0,0,26.74719843116231,8.968792951421875,truck,9,29585,6,53,8,1
6,2022-12-31,66.07353265766685,3,0.1837283403414373,0,0,24.262208776989823,9.11438307941764,truck,9,29585,6,53,8,1
7,2021-01-31,45.1538985940222,0,0.0098607283371394,0,0,6.636871853259493,8.19032020836373,car,5,19854,7,56,8,0
7,2021-02-28,57.114744642309816,4,0.3217370298582778,0,0,4.53720750121104,5.727679028775595,car,5,19854,7,56,8,0
7,2021-03-31,33.000883555716726,2,0.8026758125262868,1,3790,4.336825608665915,0.2823105294906813,car,5,19854,7,56,8,0
7,2021-04-30,35.58107122238677,3,0.62584666605061,0,0,13.918415692928622,0.8677328205899493,car,5,19854,7,56,8,0
7,2021-05-31,46.36575151670489,0,0.4955556903759299,0,0,7.394867623073095,6.495532494062001,car,5,19854,7,56,8,0
7,2021-06-30,30.714941233452635,3,0.1838732407209912,0,0,15.34066927465503,4.01165160327027,car,5,19854,7,56,8,0
7,2021-07-31,57.20571371646707,1,0.4739197609111919,0,0,11.545552114555193,5.673096308415861,car,5,19854,7,56,8,0
7,2021-08-31,37.74801171142808,1,0.9488458384670612,0,0,6.326709147029738,2.310776226221287,car,5,19854,7,56,8,0
7,2021-09-30,43.42163768746142,1,0.4037566104783465,0,0,22.535753686719428,6.49417173643192,car,5,19854,7,56,8,0
7,2021-10-31,38.309970920487615,4,0.9628623341857422,0,0,4.5109167100746825,2.428295441933406,car,5,19854,7,56,8,0
7,2021-11-30,30.96681408534014,4,0.8908569645276385,0,0,23.967069444613117,4.60812797975354,car,5,19854,7,56,8,0
7,2021-12-31,40.25622372033136,0,0.3482746153631915,1,1813,16.843391510708766,4.78719899591182,car,5,19854,7,56,8,0
7,2022-01-31,45.5819665792609,3,0.3972073043068972,0,0,24.961114280293323,1.776682298391592,car,5,19854,7,56,8,0
7,2022-02-28,38.48721530267493,3,0.1345254922891845,0,0,0.1427712020971505,8.762077263876396,car,5,19854,7,56,8,0
7,2022-03-31,36.91158607529853,3,0.0064950159992565,0,0,22.47565557106449,5.2582105627312,car,5,19854,7,56,8,0
7,2022-04-30,34.391318146816175,3,0.9622915416725868,0,0,1.5454677975334596,8.66783777938346,car,5,19854,7,56,8,0
7,2022-05-31,56.14411810140906,3,0.5246884120934774,0,0,28.502961571134623,2.6253569549592406,car,5,19854,7,56,8,0
7,2022-06-30,52.203304057506045,4,0.3043677834295509,0,0,21.08218465171605,1.7233594546814055,car,5,19854,7,56,8,0
7,2022-07-31,57.29972134948595,3,0.9594395957411648,0,0,9.60516871864074,0.1801664762012966,car,5,19854,7,56,8,0
7,2022-08-31,47.757798413068755,2,0.7172635253579271,0,0,9.595514785372488,0.9386465972650726,car,5,19854,7,56,8,0
7,2022-09-30,60.584749360544734,2,0.5718696893717321,0,0,25.844771391558755,1.474706048866119,car,5,19854,7,56,8,0
7,2022-10-31,65.77211573274593,0,0.945117507342546,0,0,27.08520385357976,0.7885556237796953,car,5,19854,7,56,8,0
7,2022-11-30,38.57832917296646,1,0.687502092804416,0,0,26.74719843116231,8.968792951421875,car,5,19854,7,56,8,0
7,2022-12-31,48.81153906812703,0,0.9925898759338448,0,0,24.262208776989823,9.11438307941764,car,5,19854,7,56,8,0
8,2021-01-31,57.17573952449704,1,0.3622954325895683,0,0,6.636871853259493,8.19032020836373,van,8,62076,8,48,34,2
8,2021-02-28,42.74417485130618,0,0.5691415704542683,0,0,4.53720750121104,5.727679028775595,van,8,62076,8,48,34,2
8,2021-03-31,45.29458391666844,3,0.180818479002395,0,0,4.336825608665915,0.2823105294906813,van,8,62076,8,48,34,2
8,2021-04-30,51.63769440019708,1,0.7306369212628775,0,0,13.918415692928622,0.8677328205899493,van,8,62076,8,48,34,2
8,2021-05-31,63.30113395169528,1,0.0479675585794758,0,0,7.394867623073095,6.495532494062001,van,8,62076,8,48,34,2
8,2021-06-30,65.28192744030794,1,0.7121180563341353,0,0,15.34066927465503,4.01165160327027,van,8,62076,8,48,34,2
8,2021-07-31,46.90747742032641,1,0.2452900936436429,0,0,11.545552114555193,5.673096308415861,van,8,62076,8,48,34,2
8,2021-08-31,58.18344128533401,0,0.2150225693561845,0,0,6.326709147029738,2.310776226221287,van,8,62076,8,48,34,2
8,2021-09-30,38.183744571671035,3,0.2227483243791885,0,0,22.535753686719428,6.49417173643192,van,8,62076,8,48,34,2
8,2021-10-31,59.94258873814507,3,0.8750345312452585,0,0,4.5109167100746825,2.428295441933406,van,8,62076,8,48,34,2
8,2021-11-30,54.56650810464795,0,0.0148689743455197,1,3706,23.967069444613117,4.60812797975354,van,8,62076,8,48,34,2
8,2021-12-31,44.11509402017336,0,0.4394482232929203,1,4856,16.843391510708766,4.78719899591182,van,8,62076,8,48,34,2
8,2022-01-31,41.913893934400875,0,0.8467219903967333,0,0,24.961114280293323,1.776682298391592,van,8,62076,8,48,34,2
8,2022-02-28,42.34265990355668,3,0.7254121231929704,0,0,0.1427712020971505,8.762077263876396,van,8,62076,8,48,34,2
8,2022-03-31,32.73393485792779,1,0.2246387764291091,0,0,22.47565557106449,5.2582105627312,van,8,62076,8,48,34,2
8,2022-04-30,62.44424160800638,4,0.8094732096154345,0,0,1.5454677975334596,8.66783777938346,van,8,62076,8,48,34,2
8,2022-05-31,68.71439696325663,3,0.7445568571045793,0,0,28.502961571134623,2.6253569549592406,van,8,62076,8,48,34,2
8,2022-06-30,35.33408027014454,3,0.1843682380196938,0,0,21.08218465171605,1.7233594546814055,van,8,62076,8,48,34,2
8,2022-07-31,47.723037317337955,0,0.2636754585954891,0,0,9.60516871864074,0.1801664762012966,van,8,62076,8,48,34,2
8,2022-08-31,32.60021957643225,4,0.8327750312273491,0,0,9.595514785372488,0.9386465972650726,van,8,62076,8,48,34,2
8,2022-09-30,43.052810292863704,2,0.6621858857118336,0,0,25.844771391558755,1.474706048866119,van,8,62076,8,48,34,2
8,2022-10-31,34.647231000475635,2,0.7497528786970381,0,0,27.08520385357976,0.7885556237796953,van,8,62076,8,48,34,2
8,2022-11-30,35.45008056225527,0,0.9725144821597428,0,0,26.74719843116231,8.968792951421875,van,8,62076,8,48,34,2
8,2022-12-31,31.502242789607585,0,0.195422586638349,0,0,24.262208776989823,9.11438307941764,van,8,62076,8,48,34,2
9,2021-01-31,30.44618349247322,1,0.6787759835204289,0,0,6.636871853259493,8.19032020836373,van,3,66950,9,37,16,0
9,2021-02-28,39.243556885382745,4,0.9968488878594198,0,0,4.53720750121104,5.727679028775595,van,3,66950,9,37,16,0
9,2021-03-31,40.71379682235656,1,0.1655407948230872,0,0,4.336825608665915,0.2823105294906813,van,3,66950,9,37,16,0
9,2021-04-30,59.25415887109512,0,0.1770414410599063,0,0,13.918415692928622,0.8677328205899493,van,3,66950,9,37,16,0
9,2021-05-31,55.36003069663953,0,0.0250151518908541,0,0,7.394867623073095,6.495532494062001,van,3,66950,9,37,16,0
9,2021-06-30,54.155119584963515,2,0.7985409152820871,0,0,15.34066927465503,4.01165160327027,van,3,66950,9,37,16,0
9,2021-07-31,64.26272785959596,4,0.7761518641056229,0,0,11.545552114555193,5.673096308415861,van,3,66950,9,37,16,0
9,2021-08-31,49.45636395964346,2,0.492078186535646,0,0,6.326709147029738,2.310776226221287,van,3,66950,9,37,16,0
9,2021-09-30,45.757770587623384,2,0.777161196205595,0,0,22.535753686719428,6.49417173643192,van,3,66950,9,37,16,0
9,2021-10-31,39.15948741201247,4,0.6564715175301649,0,0,4.5109167100746825,2.428295441933406,van,3,66950,9,37,16,0
9,2021-11-30,30.73828902159777,3,0.8677473900817306,0,0,23.967069444613117,4.60812797975354,van,3,66950,9,37,16,0
9,2021-12-31,48.043042872994384,0,0.2614929037276193,0,0,16.843391510708766,4.78719899591182,van,3,66950,9,37,16,0
9,2022-01-31,58.905888082442736,1,0.5577647590980618,0,0,24.961114280293323,1.776682298391592,van,3,66950,9,37,16,0
9,2022-02-28,56.05344423200822,0,0.75247309093576,0,0,0.1427712020971505,8.762077263876396,van,3,66950,9,37,16,0
9,2022-03-31,31.22421985347617,4,0.750523980696749,0,0,22.47565557106449,5.2582105627312,van,3,66950,9,37,16,0
9,2022-04-30,43.5635045305072,0,0.1860340613712786,0,0,1.5454677975334596,8.66783777938346,van,3,66950,9,37,16,0
9,2022-05-31,67.38147926564812,0,0.7050345222633327,0,0,28.502961571134623,2.6253569549592406,van,3,66950,9,37,16,0
9,2022-06-30,39.07482065325976,2,0.260517445435969,1,1435,21.08218465171605,1.7233594546814055,van,3,66950,9,37,16,0
9,2022-07-31,55.83161431180291,4,0.3535488542043371,0,0,9.60516871864074,0.1801664762012966,van,3,66950,9,37,16,0
9,2022-08-31,49.2980588152447,2,0.9996356254254438,0,0,9.595514785372488,0.9386465972650726,van,3,66950,9,37,16,0
9,2022-09-30,49.829351812098416,4,0.4336969331069595,0,0,25.844771391558755,1.474706048866119,van,3,66950,9,37,16,0
9,2022-10-31,38.09092726968122,4,0.7489176404785196,0,0,27.08520385357976,0.7885556237796953,van,3,66950,9,37,16,0
9,2022-11-30,61.76650835350438,1,0.4938359406519234,0,0,26.74719843116231,8.968792951421875,van,3,66950,9,37,16,0
9,2022-12-31,42.48477861356818,4,0.9169787490185026,0,0,24.262208776989823,9.11438307941764,van,3,66950,9,37,16,0
